citationid,Name,Year,Title,Abstract,FullTextLink
Laiq_178_2024,"Laiq, Muhammad [miq] [0000-0002-5964-5554] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Ali, Nauman bin [nal] [0000-0001-7266-5632] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Börstler, Jürgen [jub] [0000-0003-0639-4234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Engström, Emelie (Lund University)",2024,Industrial adoption of machine learning techniques for early identification of invalid bug reports,"<p>Despite the accuracy of machine learning (ML) techniques in predicting invalid bug reports, as shown in earlier research, and the importance of early identification of invalid bug reports in software maintenance, the adoption of ML techniques for this task in industrial practice is yet to be investigated. In this study, we used a technology transfer model to guide the adoption of an ML technique at a company for the early identification of invalid bug reports. In the process, we also identify necessary conditions for adopting such techniques in practice. We followed a case study research approach with various design and analysis iterations for technology transfer activities. We collected data from bug repositories, through focus groups, a questionnaire, and a presentation and feedback session with an expert. As expected, we found that an ML technique can identify invalid bug reports with acceptable accuracy at an early stage. However, the technique’s accuracy drops over time in its operational use due to changes in the product, the used technologies, or the development organization. Such changes may require retraining the ML model. During validation, practitioners highlighted the need to understand the ML technique’s predictions to trust the predictions. We found that a visual (using a state-of-the-art ML interpretation framework) and descriptive explanation of the prediction increases the trustability of the technique compared to just presenting the results of the validity predictions. We conclude that trustability, integration with the existing toolchain, and maintaining the techniques’ accuracy over time are critical for increasing the likelihood of adoption. © The Author(s) 2024.</p>",https://bth.diva-portal.org/smash/get/diva2:1888898/FULLTEXT01.pdf
Jedrzejewski_155_2024,"Jedrzejewski, Felix [fje] [0000-0001-7090-2753] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Thode, Lukas [lto] [0000-0002-8674-657X] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fischbach, Jannik (Netlight Consulting GmbH, Germany);Gorschek, Tony [tgo] [0000-0002-3646-235x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Lavesson, Niklas [nla] [0000-0002-0535-1761] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,Adversarial Machine Learning in Industry : A Systematic Literature Review,"<p>Adversarial Machine Learning (AML) discusses the act of attacking and defending Machine Learning (ML) Models, an essential building block of Artificial Intelligence (AI). ML is applied in many software-intensive products and services and introduces new opportunities and security challenges. AI and ML will gain even more attention from the industry in the future, but threats caused by already-discovered attacks specifically targeting ML models are either overseen, ignored, or mishandled. Current AML research investigates attack and defense scenarios for ML in different industrial settings with a varying degree of maturity with regard to academic rigor and practical relevance. However, to the best of our knowledge, a synthesis of the state of academic rigor and practical relevance is missing. This literature study reviews studies in the area of AML in the context of industry, measuring and analyzing each study's rigor and relevance scores. Overall, all studies scored a high rigor score and a low relevance score, indicating that the studies are thoroughly designed and documented but miss the opportunity to include touch points relatable for practitioners. © 2024 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1889637/FULLTEXT01.pdf
Abdeen_2_2024,"Abdeen, Waleed [wxa] [0000-0001-8142-9631] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Wnuk, Krzysztof [krw] [0000-0003-3567-9300] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Chirtoglou, Alexandros (Hochtief ViCon GmbH, Germany);Schimanski, Christoph (Hochtief ViCon GmbH, Germany);Goli, Heja (Hochtief ViCon GmbH, Germany)",2024,Multi-Label Requirements Classification with Large Taxonomies,"<p>Context and motivation:</p><p>Classification aids software development activities by organizing requirements in classes for easier access and retrieval. The majority of requirements classification research has, so far, focused on binary or multi-class classification.</p><p>Question/problem:</p><p>Multi-label classification with large taxonomies could aid requirements traceability but is prohibitively costly with supervised training. Hence, we investigate zero-short learning to evaluate the feasibility of multi-label requirements classification with large taxonomies.</p><p>Principal ideas/results:</p><p>We associated, together with domain experts from the industry, 129 requirements with 769 labels from taxonomies ranging between 250 and 1183 classes. Then, we conducted a controlled experiment to study the impact of the type of classifier, the hierarchy, and the structural characteristics of taxonomies on the classification performance. The results show that: (1) The sentence-based classifier had a significantly higher recall compared to the word-based classifier; however, the precision and F1-score did not improve significantly. (2) The hierarchical classification strategy did not always improve the performance of requirements classification. (3) The total and leaf nodes of the taxonomies have a strong negative correlation with the recall of the hierarchical sentence-based classifier.</p><p>Contribution:</p><p>We investigate the problem of multi-label requirements classification with large taxonomies, illustrate a systematic process to create a ground truth involving industry participants, and provide an analysis of different classification pipelines using zero-shot learning. © 2024 IEEE.</p>",https://bth.diva-portal.org/smash/get/diva2:1896290/FULLTEXT01.pdf
vanDreven_328_2024,"van Dreven, Jonne [jva] [0000-0002-5229-1140] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Cheddad, Abbas [abc] [0000-0002-4390-411X] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Alawadi, Sadi [sci] [0000-0002-6309-2892] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Ghazi, Ahmad Nauman [ngh] [0000-0001-9336-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Al Koussa, Jad (Flemish Institute for Technological Research (VITO), Belgium);Vanhoudt, Dirk (Flemish Institute for Technological Research (VITO), Belgium)",2024,SHEDAD : SNN-Enhanced District Heating Anomaly Detection for Urban Substations,"<p>District Heating (DH) systems are essential for energy-efficient urban heating. However, despite the advancements in automated fault detection and diagnosis (FDD), DH still faces challenges in operational faults that impact efficiency. This study introduces the Shared Nearest Neighbor Enhanced District Heating Anomaly Detection (SHEDAD) approach, designed to approximate the DH network topology and allow for local anomaly detection without disclosing sensitive information, such as substation locations. The approach leverages a multi-Adaptive k-Nearest Neighbor (k-NN) graph to improve the initial neighborhood creation. Moreover, it introduces a merging technique that reduces noise and eliminates trivial edges. We use the Median Absolute Deviation (MAD) and modified z-scores to flag anomalous substations. The results reveal that SHEDAD outperforms traditional clustering methods, achieving significantly lower intra-cluster variance and distance. Additionally, SHEDAD effectively isolates and identifies two distinct categories of anomalies: supply temperatures and substation performance. We identified 30 anomalous substations and reached a sensitivity of approximately 65% and specificity of approximately 97%. By focusing on this subset of poor-performing substations in the network, SHEDAD enables more targeted and effective maintenance interventions, which can reduce energy usage while optimizing network performance. © 2024 IEEE.</p>",https://bth.diva-portal.org/smash/get/diva2:1914024/FULLTEXT01.pdf
Laiq_175_2025,"Laiq, Muhammad [miq] [0000-0002-5964-5554] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Ali, Nauman bin [nal] [0000-0001-7266-5632] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Börstler, Jürgen [jub] [0000-0003-0639-4234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Engström, Emelie [0000–0001–6736–9425] (Lund University)",2025,A comparative analysis of ML techniques for bug report classification,"<p>Several studies have evaluated various ML techniques and found promising results in classifying bug reports. However, these studies have used different evaluation designs, making it difficult to compare their results. Furthermore, they have focused primarily on accuracy and did not consider other potentially relevant factors such as generalizability, explainability, and maintenance cost. These two aspects make it difficult for practitioners and researchers to choose an appropriate ML technique for a given context. Therefore, we compare promising ML techniques against practitioners’ concerns using evaluation criteria that go beyond accuracy. Based on an existing framework for adopting ML techniques, we developed an evaluation framework for ML techniques for bug report classification. We used this framework to compare nine ML techniques on three datasets. The results enable a tradeoff analysis between various promising ML techniques. The results show that an ML technique with the highest predictive accuracy might not be the most suitable technique for some contexts. The overall approach presented in the paper supports making informed decisions when choosing ML techniques. It is not locked to the specific techniques, datasets, or factors we have selected here, and others could easily use and adapt it for additional techniques or concerns. Editor's note: Open Science material was validated by the Journal of Systems and Software Open Science Board.</p>",https://bth.diva-portal.org/smash/get/diva2:1917722/FULLTEXT01.pdf
Javeed_153_2024,"Javeed, Ashir [ajv] [0000-0003-4190-3532] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650]);Anderberg, Peter [pan] [0000-0001-9870-8477] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650]);Saleem, Muhammad Asim (Chulalongkorn University, Thailand);Ghazi, Ahmad Nauman [ngh] [0000-0001-9336-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Sanmartin Berglund, Johan [jbu] [0000-0003-4312-2246] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650])",2024,Unveiling Cancer : A Data-Driven Approach for Early Identification and Prediction Using F-RUS-RF Model,"<p>Globally, cancer is the second-leading cause of death after cardiovascular disease. To improve survival rates, risk factors and cancer predictors must be identified early. From the literature, researchers have developed several kinds of machine learning-based diagnostic systems for early cancer prediction. This study presented a diagnostic system that can identify the risk factors linked to the onset of cancer in order to anticipate cancer early. The newly constructed diagnostic system consists of two modules: the first module relies on a statistical F-score method to rank the variables in the dataset, and the second module deploys the random forest (RF) model for classification. Using a genetic algorithm, the hyperparameters of the RF model were optimized for improved accuracy. A dataset including 10 765 samples with 74 variables per sample was gathered from the Swedish National Study on Aging and Care (SNAC). The acquired dataset has a bias issue due to the extreme imbalance between the classes. In order to address this issue and prevent bias in the newly constructed model, we balanced the classes using a random undersampling strategy. The model's components are integrated into a single unit called F-RUS-RF. With a sensitivity of 92.25% and a specificity of 85.14%, the F-RUS-RF model achieved the highest accuracy of 86.15%, utilizing only six highly ranked variables according to the statistical F-score approach. We can lower the incidence of cancer in the aging population by addressing the risk factors for cancer that the F-RUS-RF model found. © 2024 The Author(s). International Journal of Imaging Systems and Technology published by Wiley Periodicals LLC.</p>",https://bth.diva-portal.org/smash/get/diva2:1919946/FULLTEXT01.pdf
Blaschke_38_2024,"Blaschke, Konstantin [kbs] [0009-0009-2095-9060] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Barner, Simon (Fortiss, Munich, Germany)",2024,Towards the Estimation of Quality Attributes on System Model Histories,"<p>Companies increasingly rely on Model-Based Systems Engineering to develop Cyber-Physical Systems such as cars, aircraft, or medical devices. The quality of engineering model artifacts is key to efficient collaboration in systems engineering with multi-tier supply chains. Ensuring model artifact quality and comprehensibility for practitioners is challenging. Manual reviews are time- and cost-intensive and subject to bias, whereas existing automated methods based on syntactical rules and model metrics are limited in scope. The paper presents work towards swift quality feedback to system engineers during modeling. The concept allows domain and project-specific context and is applicable to industry-size model artifacts. We implement a data-driven estimation that combines automated model metric extraction with expert quality assessments. We leverage the system model version history from an open-source miniature automotive demonstrator. We assess the model versions' comprehensibility and showcase a semi-automated pipeline to initiate a model quality estimator. We achieve an average accuracy of 0.94 with a random forest approach on our test data.</p>",
Alves_12_2024,"Alves, Antonio Pedro Santos (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Kalinowski, Marcos (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Giray, Görkem;Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Lavesson, Niklas [nla] [0000-0002-0535-1761] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Azevedo, Kelly (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Villamizar, Hugo (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Escovedo, Tatiana (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Lopes, Helio (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Biffl, Stefan (Vienna University of Technology (TU Wien),  Austria);Musil, Jürgen (Vienna University of Technology (TU Wien),  Austria);Felderer, Michael (German Aerospace Center (DLR), Germany);Wagner, Stefan (University of Stuttgart, Germany);Baldassarre, Teresa (University of Bari, Italy);Gorschek, Tony [tgo] [0000-0002-3646-235x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,Status Quo and Problems of Requirements Engineering for Machine Learning : Results from an International Survey,"<p>Systems that use Machine Learning (ML) have become commonplace for companies that want to improve their products and processes. Literature suggests that Requirements Engineering (RE) can help address many problems when engineering ML-enabled systems. However, the state of empirical evidence on how RE is applied in practice in the context of ML-enabled systems is mainly dominated by isolated case studies with limited generalizability. We conducted an international survey to gather practitioner insights into the status quo and problems of RE in ML-enabled systems. We gathered 188 complete responses from 25 countries. We conducted quantitative statistical analyses on contemporary practices using bootstrapping with confidence intervals and qualitative analyses on the reported problems involving open and axial coding procedures. We found significant differences in RE practices within ML projects. For instance, (i) RE-related activities are mostly conducted by project leaders and data scientists, (ii) the prevalent requirements documentation format concerns interactive Notebooks, (iii) the main focus of non-functional requirements includes data quality, model reliability, and model explainability, and (iv) main challenges include managing customer expectations and aligning requirements with data. The qualitative analyses revealed that practitioners face problems related to lack of business domain understanding, unclear goals and requirements, low customer engagement, and communication issues. These results help to provide a better understanding of the adopted practices and of which problems exist in practical environments. We put forward the need to adapt further and disseminate RE-related practices for engineering ML-enabled systems. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.</p>",
Kaya_159_2024,"Kaya, M. Cagri (Chalmers University of Technology);Bouraffa, Tayssir (Chalmers University of Technology);Wnuk, Krzysztof [krw] [0000-0003-3567-9300] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,Extracting Driving Styles from Automotive Sensor Data to Develop Personas,"<p>Creating accurate and insightful personas for automotive applications requires understanding the diverse driving styles that emerge from sensor data. This paper introduces initial results of our methodology for developing personas based on the analysis of automotive sensor data, which captures various driving behaviors. We present a comprehensive process that begins with the extraction of driving events from sensor data, followed by the identification of distinct driving styles through K-Means clustering. Our approach is innovative in its use of dynamic, real-world driving data as opposed to static or direct user interaction data commonly employed in persona development. This allows for a deeper understanding of driver behaviors, which are indirectly inferred from sensor data, thus providing a foundation for creating detailed personas. © 2024 IEEE.</p>",
Alves_13_2024,"Alves, Antonio Pedro Santos (Pontifical Catholic University of Rio de Janeiro, Brazil);Kalinowski, Marcos (Pontifical Catholic University of Rio de Janeiro, Brazil);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,Requirements Engineering for ML-Enabled Systems : Status Quo and Problems,"<p>Machine Learning (ML) systems are increasingly common in companies seeking to improve products and processes. While literature suggests that Requirements Engineering (RE) can address challenges in ML-enabled systems, most empirical studies are isolated and lack generalizability. The goal of this dissertation is to enhance the empirical evidence on the intersection of RE and ML-enabled systems. For this purpose, we conducted an international survey with 188 respondents from 25 countries, using statistical and qualitative analyses to explore RE practices and challenges in ML projects. Our key findings include: (i) project leaders and data scientists primarily handle RE activities, (ii) interactive Notebooks are the dominant documentation format, (iii) data quality, model reliability, and explainability are the main non-functional requirements, (iv) challenges when developing such systems include managing customer expectations and aligning requirements with data, and (v) the main problems practitioners face are related to lack of business domain understanding, unclear goals and requirements, and low customer engagement. These results give us a wider picture of the adopted practices and the challenges in industrial scenarios. We put forward the need to adapt further and disseminate RE-related practices for engineering high-quality ML-enabled systems. </p>",
vanDreven_327_2025,"van Dreven, Jonne [jva] [0000-0002-5229-1140] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]) (Flemish Institute for Technological Research (VITO), Belgium; EnergyVille,  Belgium);Cheddad, Abbas [abc] [0000-0002-4390-411X] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Alawadi, Sadi [sci] [0000-0002-6309-2892] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Ghazi, Ahmad Nauman [ngh] [0000-0001-9336-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Al Koussa, Jad (Flemish Institute for Technological Research (VITO), Belgium);Vanhoudt, Dirk (Flemish Institute for Technological Research (VITO), Belgium)",2025,From data scarcity to diagnostic precision : A novel data augmentation and fault diagnosis framework for district heating substations,"<p>This study introduces FLAME (Fault Localization using Augmented Model Enhancement), a novel fault diagnosis framework for District Heating (DH) substations. Automated Fault Detection and Diagnosis (FDD) has become imperative as many DH substations perform sub-optimal due to faults. The main challenges complicating accurate fault diagnosis are increasing operational complexities and a scarcity of labelled data.</p><p>FLAME integrates a hybrid Convolutional Neural Network and Long Short-Term Memory (CNN-LSTM) model with an attention mechanism and introduces the Fault Augmentation Signature Technique (FAST). FAST overcomes the limitations of traditional stochastic data augmentation methods by leveraging pattern mixing of the time series. The FLAME framework uses transfer learning, initially trained on augmented data using FAST and fine-tuned using original substation data.</p><p>Experimental results reveal that FLAME outperforms conventional methods, obtaining F1 scores of approximately 0.95 and 0.92 on lab-simulated and real-world datasets, respectively. Additionally, the research found the importance of the temperature difference measurement (ΔT) and median-based sampling strategies for optimal fault pattern identification.</p><p>These findings establish FLAME as a new benchmark in DH system diagnostics, offering a robust framework to enhance fault diagnosis accuracy and operational efficiency of DH substations. </p>",https://bth.diva-portal.org/smash/get/diva2:1951868/FULLTEXT01.pdf
Abdeen_3_2025,"Abdeen, Waleed [wxa] [0000-0001-8142-9631] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Wnuk, Krzysztof [krw] [0000-0003-3567-9300] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Ferrari, Alessio (University College Dublin, Ireland);Chatzipetrou, Panagiota (Örebro University)",2025,Language Models to Support Multi-Label Classification of Industrial Data,"<p><strong>Background: </strong></p><p>Multi-label requirements classification is an inherently challenging task, especially when dealing with numerous classes at varying levels of abstraction. The task becomes even more difficult when a limited number of requirements is available to train a supervised classifier.  Zero-shot learning does not require training data and can potentially address this problem.</p><p><strong>Objective:</strong></p><p>This paper investigates the performance of zero-shot classifiers on a multi-label industrial dataset. The study focuses on classifying requirements according to a hierarchical taxonomy designed to support requirements tracing.</p><p><strong>Method:</strong></p><p>We compare multiple variants of zero-shot classifiers using different embeddings, including 9 language models (LMs) with a reduced number of parameters (up to 3B), e.g., BERT, and 5 large LMs (LLMs) with a large number of parameters (up to 70B), e.g., Llama. Our ground truth includes 377 requirements and 1968 labels from 6 output spaces. For the evaluation, we adopt traditional metrics, i.e., precision, recall, $F_1$, and $F_\beta$, as well as a novel label distance metric $D_n$. This aims to better capture the classification's hierarchical nature and to provide a more nuanced evaluation of how far the results are from the ground truth.</p><p><strong>Results:</strong></p><p>1) The top-performing model on 5 out of 6 output spaces is T5-xl, with maximum  $F_\beta = 0.78$ and $D_n = 0.04$, while BERT base outperformed the other models in one case, with maximum $F_\beta = 0.83$ and $D_n = 0.04$. 2) LMs with smaller parameter size produce the best classification results compared to LLMs. Thus, addressing the problem in practice is feasible as limited computing power is needed. 3) The model architecture (autoencoding, autoregression, and sentence-to-sentence) significantly affects the classifier's performance.</p><p><strong>Contribution:</strong></p><p>We conclude that using zero-shot learning for multi-label requirements classification offers promising results. We also present a novel metric that can be used to select the top-performing model for this problem.</p>",https://bth.diva-portal.org/smash/get/diva2:1957172/FULLTEXT01.pdf
Yu_356_2025,"Yu, Liang [lyu] [0000-0001-5949-1375] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Alégroth, Emil [EAL] [0000-0001-7526-3727] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Chatzipetrou, Panagiota (Örebro University);Gorschek, Tony [tgo] [0000-0002-3646-235x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2025,Measuring the quality of generative AI systems : Mapping metrics to quality characteristics — Snowballing literature review,"<p>Context: Generative Artificial Intelligence (GenAI) and the use of Large Language Models (LLMs) have revolutionized tasks that previously required significant human effort, which has attracted considerable interest from industry stakeholders. This growing interest has accelerated the integration of AI models into various industrial applications. However, the model integration introduces challenges to product quality, as conventional quality measuring methods may fail to assess GenAI systems. Consequently, evaluation techniques for GenAI systems need to be adapted and refined. Examining the current state and applicability of evaluation techniques for the GenAI system outputs is essential.</p><p>Objective: This study aims to explore the current metrics, methods, and processes for assessing the outputs of GenAI systems and the potential of risky outputs.</p><p>Method: We performed a snowballing literature review to identify metrics, evaluation methods, and evaluation processes from 43 selected papers.</p><p>Results: We identified 28 metrics and mapped these metrics to four quality characteristics defined by the ISO/IEC 25023 standard for software systems. Additionally, we discovered three types of evaluation methods to measure the quality of system outputs and a three-step process to assess faulty system outputs. Based on these insights, we suggested a five-step framework for measuring system quality while utilizing GenAI models.</p><p>Conclusion: Our findings present a mapping that visualizes candidate metrics to be selected for measuring quality characteristics of GenAI systems, accompanied by step-by-step processes to assist practitioners in conducting quality assessments. </p>",https://bth.diva-portal.org/smash/get/diva2:1981380/FULLTEXT01.pdf
vanDreven_330_2025,"van Dreven, Jonne [jva] [0000-0002-5229-1140] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Cheddad, Abbas [abc] [0000-0002-4390-411X] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Ghazi, Ahmad Nauman [ngh] [0000-0001-9336-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Alawadi, Sadi [sci] [0000-0002-6309-2892] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Al Koussa, Jad (Flemish Inst Technol Res VITO, Belgium);Vanhoudt, Dirk (Flemish Inst Technol Res VITO, Belgium)",2025,HEAT : Hierarchical-constrained Encoder-Assisted Time series clustering for fault detection in district heating substations,"<p>Fault detection in district heating (DH) substations is crucial for maintaining energy efficiency. However, existing methods often fall short and rely on labelled data or global analysis that may miss subtle anomalies. We introduce HEAT, a Hierarchical-constrained Encoder-Assisted Time series clustering method designed to enhance fault detection in DH substations. HEAT operates in a two-phase approach: first, it approximates a relative network topology using a constraint hierarchical clustering algorithm on supply temperature profiles. HEAT incorporates a Convolutional AutoEncoder (CAE) for dimensionality reduction of the time series data and uses adaptive soft constraints in the linkage function, enabling both minimum and maximum cluster size constraints while supporting domain knowledge, e.g., must-link and cannot-link constraints, using a constraint matrix. Second, we use the topology approximation to perform intra-cluster analysis using Mean Absolute Deviation (MAD) z-scores, with neighbouring substations serving as a validation mechanism, allowing for robust analysis without requiring labelled data. Experimental results demonstrate that HEAT outperforms conventional clustering methods while achieving 74.1% sensitivity and 95.5% specificity in fault detection, significantly improving over typical global analysis. HEAT not only identified major faults (e.g., sensor issues, valve failures) but also detected subtle anomalies (e.g., secondary leakages) while minimising false positives. This unsupervised method offers a viable and flexible solution for DH networks, improving operational efficiency and energy sustainability without disclosing sensitive information.</p>",https://bth.diva-portal.org/smash/get/diva2:1989588/FULLTEXT01.pdf
Flyckt_84_2025,"Flyckt, Jonatan [jfy] [0000-0003-1380-1408] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (Herenco AB, Jönköping, Sweden);Gorschek, Tony [tgo] [0000-0002-3646-235x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Lavesson, Niklas [nla] [0000-0002-0535-1761] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2025,Identifying key AI challenges in make-to-order manufacturing organisations : A multiple case study,"<p>Artificial Intelligence can make manufacturing organisations more effective and efficient, but it is not clear which AI tasks hold the greatest potential. Make-to-order manufacturers must constantly adapt to customers’ unique and rapidly changing needs, and therefore have different challenges than make-to-stock manufacturers. Our ambition is to develop an AI-enabled software system to support manufacturing organisations in improving their processes. To this end, we first seek to understand the data and technology requirements for key AI-enabled tasks in a make-to-order setting and determine the level of performance and explainability needed to address them. We perform a multiple case study of five make-to-order packaging manufacturers, interviewing personnel from sales, production, and supply chain to identify and prioritise operational challenges suitable for AI approaches. Demand forecasting emerges as the most important task, followed by predictive maintenance, quality inspection, complex decision risk estimation, and production planning. Participants emphasise the importance of explainable techniques to ensure trust in the systems. The results highlight a need for a greater control of the production process and a better understanding of customer needs. Although most of the tasks could be solved with current techniques, some, such as intermittent demand forecasting and complex decision risk estimation, would require further development. The study clarifies the potential of AI-enabled systems in make-to-order manufacturing and outlines the steps required to realise it.</p>",https://bth.diva-portal.org/smash/get/diva2:1991105/FULLTEXT01.pdf
Flyckt_85_2025,"Flyckt, Jonatan [jfy] [0000-0003-1380-1408] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Lavesson, Niklas [nla] [0000-0002-0535-1761] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506])",2025,Navigating demand forecasting in make-to-order manufacturing : the role of global models and intermittent time-series,"<p>Demand forecasting can optimise production and supply chain practices in manufacturing organisations. However, demand forecasting is not widely adopted among make-to-order (MTO) manufacturers with mass customisation offers. Building effective demand forecasting systems is challenging in such organisations due to the numerous unique manufactured articles and sparse demand patterns. This position paper argues that make-to-order manufacturers should employ demand forecasting to a larger extent, and that the forecasting community should address challenges related to the domain. Key challenges include creating models capable of predicting both demand size and timing of intermittent forecasts, as well as a deeper insight into the effects of global deep learning time-series models. We perform a pilot experiment using demand forecasting in a purchasing decision support system to validate the usefulness of demand forecasting for MTO manufacturing organisations with mass customisation offers. A research roadmap is proposed to address the identified challenges.</p>",https://bth.diva-portal.org/smash/get/diva2:1991113/FULLTEXT01.pdf
